"hit number","corpus","tokens","lemmas","text_title","text_date","text_time","text_sect","text_sub","text_user","sentence_id","text_urlmsg","text_urlboard","licence","date","total hits","Korp URL","params"
"31","S24","Jos ei ole varaa koiraan niin voi syötellä puistossa lintuja ja ruveta lintubongariksi ja vaikka kyttäillä lasten puuhia ja osallistua lasten leikkeihin ulkona ja tehdä ilmaistyötä missä tahansa , josta saa iloa .","jos ei olla vara koira niin voida syötellä puisto lintu ja ruveta lintubongari ja vaikka kyttäillä lapsi puuha ja osallistua lapsi leike ulkona ja tehdä ilmainentyö mikä tahansa , joka saada ilo .","iloa elämään joka päivä jotain itse tekemällä","24.11.2014","04:01","Terveys","Yleistä mielenterveydestä","Aito tahto","8468172","http://keskustelu.suomi24.fi/t/12986094#comment-74012022","http://keskustelu.suomi24.fi/t/12986094","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"32","S24","&lt ; &lt ; Väitteesi : &gt ; Äidinmaito ei muuten ole välttämättä mitenkään optimaalinen Laitas nyt jotain tieteellistä tutkimusta puoltamaan tätä viimeisintä seinähullua uskondogmaasi .","< ; < ; väite : > ; äidinmaito ei muuten olla välttämättä miten optimaalinen laittaa nyt jokin tieteellinen tutkimus puoltaa tämä viimeinen seinähullu uskondogmaasi .","Kasvisrasva hapettuu helposti","11.7.2011","10:48","Terveys","Vähähiilihydraattiset dieetit","Heh !","1077992","http://keskustelu.suomi24.fi/t/9646581#comment-50246437","http://keskustelu.suomi24.fi/t/9646581","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"33","S24","oksatsepaami , diatsepaami ) annoksen varovainen titraaminen tällaisessa lievässä , joskin subjektiivisesti hankalassa vaivassa on olennaista .","oksatsepaami , diatsepaami ) annos varovainen titrata tällainen lievä , jos subjektiivisesti hankala vaiva olla olennainen .","Diapam","13.5.2006","20:37","Terveys","Lääkkeet","fze","8091427","http://keskustelu.suomi24.fi/t/2948139#comment-15193692","http://keskustelu.suomi24.fi/t/2948139","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"34","S24","Myöskin http://keskustelu.suomi24.fi/node/10123691 , kunhan jättää ne pahimmat välistä huomioimatta .","myöskin http://keskustelu.suomi24.fi/node/10123691 , kun jättää se paha väli huomioida .","Parisuhde 2-suuntaisesti häiriintyneen kanssa ?","1.1.2013","02:21","Terveys","Kaksisuuntainen mielialahäiriö","X vaan","8506847","http://keskustelu.suomi24.fi/t/9908432#comment-59161466","http://keskustelu.suomi24.fi/t/9908432","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"35","S24","oon niin kaun ku muistan punastellu helposta , varmasti jo 10 vuotta , vaikka ikä vasta 22. Ajattelin joskus et kyllä se varmaan vähenee kun ikää tulee , mut ei näköjään , väliin tuntuu että pahenee vaan .","olla niin kaun ku muistaa punastella helppo , varmasti jo 10 vuosi , vaikka ikä vasta 22. ajatella joskus ei kyllä se varmaan vähetä kun ikä tulla , mä ei näköjään , väli tuntua että paheta vaan .","punastuminen","2.12.2004","13:33","Terveys","Ujous",".........","8689479","http://keskustelu.suomi24.fi/t/1318310#comment-6373262","http://keskustelu.suomi24.fi/t/1318310","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"36","S24","Ei ole kiva herätä aamulla ja ihmetellä ; miten olen tullut kotiin , missä mun kaikki kamat on ja miks oon ihan mustelmilla .","ei olla kiva herätä aamu ja ihmetellä ; miten olla tulla koti , mikä mä kaikki kama olla ja mi olla ihan mustelma .","Cipralex?","26.5.2006","12:03","Terveys","Paniikkihäiriö","Liian monta kertaa kokeillu...","8415528","http://keskustelu.suomi24.fi/t/1021812#comment-15455468","http://keskustelu.suomi24.fi/t/1021812","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"37","S24","Testosteronia annetaan usein miehille , joiden testosteronitasot ovat niin alhaiset , että se aiheuttaa esimerkiksi erektiohäiriötä ja väsymystä .","testosteroni antaa usein mies , joka testosteronitaso olla niin alhainen , että se aiheuttaa esimerkiksi erektiohäiriö ja väsymys .","Testogel","1.3.2014","17:39","Terveys","Lääkkeet","S-Testo","3582926","http://keskustelu.suomi24.fi/t/6675743#comment-66491556","http://keskustelu.suomi24.fi/t/6675743","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"38","S24","Toinen kohta jota voisit valottaa on se , kerroit , että olet joutunut maksamaan kovan hinnan suosikki asemastasi , mikä se hinta on ollut , mistä kaikesta olet joutunut luopumaan narsisti vanhempasi hyväksi ja miten se on sinuun ja elämääsi vaikuttanut ....","toinen kohta joka voida valottaa olla se , kertoa , että olla joutua maksaa kova hinta suosikki asema , mikä se hinta olla olla , mikä kaikki olla joutua luopua narsisti vanhempi hyvä ja miten se olla sinä ja elämä vaikuttaa ....","Vain narsistin suosikkilapsi kärsii","26.11.2014","15:50","Terveys","Narsismi","","1247907","http://keskustelu.suomi24.fi/t/12988437#comment-74155230","http://keskustelu.suomi24.fi/t/12988437","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"39","S24","Hauras luusto on riskitekijä osteoporoosin lisäksi myös varhaiselle nivelrikolle ja muille tuki- ja liikuntaelinsairauksille .","hauras luusto olla riskitekijä osteoporoosi lisäksi myös varhainen nivelrikko ja muu tuki ja liikuntaelinsairaus .","Finitro forte plus","14.9.2013","17:38","Terveys","Tuki- ja liikuntaelinsairaudet","täysin oireeton 1v","3295579","http://keskustelu.suomi24.fi/t/10163898#comment-63513807","http://keskustelu.suomi24.fi/t/10163898","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"40","S24","Elämänkokemusta ei enää piidetä millään tavoin upeana ja opettavana , tässä kulttuurissa , jossa kaikki tieto tulee esiin silmäräpäyksessä yhellä klikkauksella .","elämänkokemus ei enää piidetä mikään tapa upea ja opettava , tämä kulttuuri , joka kaikki tieto tulla esiin silmäräpäys yks klikkauksella .","Vaihdevuodetko sairaus","15.4.2014","09:52","Terveys","Vaihdevuodet","Totuus ei tehtävä","8546567","http://keskustelu.suomi24.fi/t/12184996#comment-67288788","http://keskustelu.suomi24.fi/t/12184996","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"41","S24","Ihmisillä on helposti ajattelutapa , että asiat pitää "" korjata "" .","ihminen olla helposti ajattelutapa , että asia pitää "" korjata "" .","Olen liian herkkä tähän maailmaan","18.12.2013","14:16","Terveys","Yleistä mielenterveydestä","sensitives","4775129","http://keskustelu.suomi24.fi/t/11856641#comment-65118903","http://keskustelu.suomi24.fi/t/11856641","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"42","S24","Tuore , kirkas ja punainen veri pyyhittäessä WC-paperissa ei ole vaarallista .","tuore , kirkas ja punainen veri pyyhkiä WC-paperi ei olla vaarallinen .","Tulen hulluksi vatsavaivojen vuoksi","3.1.2013","18:45","Terveys","Vatsa- ja ruoansulatusvaivat","Jason102","10014376","http://keskustelu.suomi24.fi/t/11108873#comment-59210588","http://keskustelu.suomi24.fi/t/11108873","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"43","S24","Ei ne nouse jos et ite ala syömään yli ohjeen .","ei se nousta jos ei ite alkaa syödä yli ohje .","Nielemisen tai tukehtumisen pelko","8.5.2014","16:45","Terveys","Pelot ja jännitys","h6hy64yh35t43h4h5","8727833","http://keskustelu.suomi24.fi/t/8269671#comment-67696528","http://keskustelu.suomi24.fi/t/8269671","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"44","S24","Muutin asuntolaan Helsingissä tai tämä on kolmas ja tuttuja alkaa olla monin paikoin Stadia .","muuttaa asuntola Helsinki tai tämä olla kolmas ja tuttu alkaa olla moni paikoin stadi .","tyhjäääääää on kaikki tääää","19.3.2012","10:52","Terveys","Yksinäisyys","11","6443372","http://keskustelu.suomi24.fi/t/10528961#comment-54237966","http://keskustelu.suomi24.fi/t/10528961","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"45","S24","oma kokemus mulle tuli tänään elämäni ensimmäinen ja toivottavasti viimenen unihalvaus .","oma kokemus mä tulla tänään elämä ensimmäinen ja toivottavasti viimenen unihalvaus .","Unihalvaus","28.10.2007","12:48","Terveys","Uni ja unihairiöt","huihyihelvata","8451800","http://keskustelu.suomi24.fi/t/2846130#comment-26511555","http://keskustelu.suomi24.fi/t/2846130","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"46","S24","Hintakin on yleensä suhteettoman kallis .","hinta olla yleensä suhteeton kallis .","Vaihtarit ja liikunta","10.12.2014","01:15","Terveys","Vaihdevuodet","Ei lääkkeitä","3622360","http://keskustelu.suomi24.fi/t/13076472#comment-74904999","http://keskustelu.suomi24.fi/t/13076472","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"47","S24","Miten hän yhä tuoksui itseltään kun nukkui tajuttomana sairaalassa , tai miten hänen poskensa oli viileä kuin juuri ulkohommilta tulleena , kun hipaisin sitä poskellani hänen maatessan arkussaan ennen siunausta .","miten hän yhä tuoksua itse kun nukkua tajuton sairaala , tai miten hän poski olla viileä kuin juuri ulkohomma tulla , kun hipaista se poski hän maatessan arkku ennen siunaus .","LÖYDÄNKÖ VOIMAA 2","7.5.2012","22:05","Terveys","Kuolema ja suru","Luminitza","2301076","http://keskustelu.suomi24.fi/t/10624094#comment-55071261","http://keskustelu.suomi24.fi/t/10624094","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"48","S24","Tai sitten olen vain tyhmä ja vainoharhainen ja ennenkaikkea todella epävarma kuten sanoit .","tai sitten olla vain tyhmä ja vainoharhainen ja ennenkaikkea todella epävarma kuten sanoa .","Vihaan ulkonäköäni!!!","14.4.2013","14:12","Terveys","Masennus","Paha0lla","9914425","http://keskustelu.suomi24.fi/t/11403285#comment-61056861","http://keskustelu.suomi24.fi/t/11403285","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"49","S24","Nyttemiin filosofian , taiteen ja auringonpaisteen kokeminen tuntuu ihan samalta asialta , ja ihmisetkin silloin kun eivät pelkää jotain sosiaalista odotusta vaan pelkästään olevat .. :)","Nyttemiin filosofia , taide ja auringonpaiste kokea tuntua ihan sama asia , ja ihminen silloin kun ei peljätä jokin sosiaalinen odotus vaan pelkästään olla .. :)","rajakokemukset","7.10.2007","03:09","Terveys","Kuntoutus","jaakko","4041542","http://keskustelu.suomi24.fi/t/1574087#comment-26048118","http://keskustelu.suomi24.fi/t/1574087","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"50","S24",""" Siihen oli vaikea sanoa mitään .",""" se olla vaikea sanoa mikään .","Harhaista ajattelua ei oikeasti ole","3.7.2011","00:21","Terveys","Skitsofrenia","kiusaantunut","8489251","http://keskustelu.suomi24.fi/t/9180339#comment-50133551","http://keskustelu.suomi24.fi/t/9180339","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"51","S24","Kokosin tänään tuollaisen hyllykön , jonka voi aina helposti purkaa , juuri näissä muuttoprosesseissa .","koota tänään tuollainen hyllykkö , joka voida aina helposti purkaa , juuri tämä muuttoprosessi .","Gang Stalking -luuloisuus","24.9.2014","16:44","Terveys","Yleistä mielenterveydestä","kokemuksia...","1053639","http://keskustelu.suomi24.fi/t/12459803#comment-70748393","http://keskustelu.suomi24.fi/t/12459803","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"52","S24","Minä kuitenkin voin keskiverroin kohtuullisesti , pärjään .","minä kuitenkin voida keskiverto kohtuullisesti , pärjätä .","Seronil auttakaa!","30.11.2014","12:37","Terveys","Masennus","kokenut tätönenn","2806815","http://keskustelu.suomi24.fi/t/12375413#comment-74373153","http://keskustelu.suomi24.fi/t/12375413","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"53","S24","Olitko Helsingissä Mehiläisessä ?","olla Helsinki mehiläinen ?","Olkapään avarrusleikkaus","24.6.2011","22:39","Terveys","Leikkaus","olka leikattu useast","678186","http://keskustelu.suomi24.fi/t/4390003#comment-50024929","http://keskustelu.suomi24.fi/t/4390003","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:28","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
